text,media,category,label,url
"tottenham hotspur bergerak cepat mengamankan sejumlah pemain baru musim panas ini. spurs tampak tak main-main lagi setelah musim yang buruk. spurs sudah merekrut empat pemain sejauh ini. selain membeli bek jan paul van hecke dari brighton hove albion senilai 52 juta paun, mereka juga menyomot martin dubravka, andy robertson, dan marcos senesi secara cuma-cuma. ketiga pemain itu habis kontrak dengan klub lamanya masing-masing. manuver the lilywhites di bursa transfer diyakini masih jauh dari kata berhenti. scroll to continue with content salah satu nama yang dikejar adalah gelandang newcastle united sandro tonali . manajer spurs roberto de zerbi melihat tonali sebagai kepingan penting untuk timnya ke depan dan si pemain tak keberatan gabung kompatriotnya itu, selama bisa bersepakat dengan newcastle. newcastle sebelumnya dikabarkan sudah menolak proposal senilai 80 juta paun dari spurs. kini bola kembali ke spurs apakah akan terus mengejar pemain 26 tahun itu. gerak cepat spurs ini, termasuk mengincar tonali, disebut mantan pemain liverpool jamie carragher sebagai tanda serius untuk berbenah. musim lalu mereka nyaris degradasi dan finis ke-17 di premier league. saya rasa tonali ke spurs mungkin akan bagus buat kedua pihak. anda bisa langsung melihat dengan de zerbi, mereka ingin menuntaskan segalanya dengan cepat, tapi dia mau para pemainnya terkumpul secepatnya, dan pramusim dimulai segera, kata carragher di sky sports . mereka sudah membuat banyak perekrutan dini. dia tak main-main. dia bekerja dengan sangat bagus saat datang, menjaga mereka tak degradasi, tapi dia tidak mau di tottenham hanya untuk ada di tengah klasemen. dia ingin membawa tottenham kembali, menantang buat posisi-posisi liga champions. dia pelatih top dan tampaknya dia menarik sejumlah pemain top. menurut saya situasi tonali begitu.",Detik,Liga Inggris,0,https://sport.detik.com/sepakbola/liga-inggris/d-8549935/tottenham-tak-main-main-di-bursa-transfer
"victor munoz mudah saja menerima tawaran gabung liverpool . sebab munoz tidak mau melewatkan kesempatan berharga dalam kariernya itu. tanpa banyak rumor beredar, liverpool tiba-tiba saja menuntaskan transfer munoz dari osasuna pekan lalu dengan banderol 40 juta paun. dia dikontrak enam tahun dan mulai bermain musim depan. munoz menjalani tes medis di markas timnas spanyol di chattanogga, mengingat dia lagi tampil di piala dunia 2026. scroll to continue with content kehadiran munoz diyakini atas permintaan khusus dari andoni iraola selaku manajer baru. iraola bahkan menghubungi munoz langsung agar mau menerima tawaran liverpool dan menolak newcastle united. hal inilah yang membuat munoz mantap memilih liverpool sebagai klub barunya. menurut pemain 22 tahun itu, kesempatan gabung liverpool tidak sering-sering datang dalam karier seorang pemain sehingga sulit untuk dilewatkan. faktanya adalah semua terjadi begitu cepat, tapi ketika ada kesempatan seperti ini, anda tidak boleh melewatkannya, ujar munoz kepada efe. bermain di anfield itu sesuatu yang unik, dan saya serta keluarga ingin sekali melakukannya, sambungnya. tapi, jika saya boleh jujur, saat ini fokus utama saya di sini (piala dunia), mencoba secepatnya fit.",Detik,Liga Inggris,0,https://sport.detik.com/sepakbola/liga-inggris/d-8549932/karena-munoz-tak-bisa-menolak-liverpool
"liverpool mengincar yan diomande untuk menambal lubang yang ditinggalkan mohamed salah . tugas yang bukan main beratnya untuk pemain berusia 19 tahun. diomande disebut sebagai incaran utama liverpool untuk menggantikan peran mo salah. winger leipzig itu musim kemarin bikin 12 gol dan delapan asis dari 33 penampilan di bundesliga. profilnya dinilai tepat untuk liverpool, yang ingin menambah kecepatan di lini serangnya. musim lalu yang berakhir medioker dipicu, salah satunya, oleh hilangnya eksplosivitas di depan. scroll to continue with content upaya untuk memoles lini depan menjadi lebih ngegas sudah diwujudkan dengan perekrutan victor munoz. adapun untuk transfer diomande, liverpool kabarnya harus menyiapkan dana sekitar 112 juta paun. mereka kehilangan mo salah, salah satu pemain terhebat yang pernah kita lihat di premier league dalam balutan seragam merah, jadi ada tugas berat yang harus diisi, ungkap mantan bek liverpool jamie carragher di sky sports . diomande, anak muda yang mungkin, kalau liverpool benar-benar membelinya, itu berarti membeli potensi serta apa yang dia punya saat ini. tapi liverpool perlu mendatangkan lebih banyak kecepatan di serangannya. mereka sudah melakukannya dengan perekrutan beberapa pekan lalu, jadi pada saat ini, dia tampaknya sosok yang diinginkan liverpool, dan kalau mereka menginginkannya, saya akan bilang ayo rekrut dia, imbuhnya. mohamed salah gabung liverpool pada musim panas 2017 dan sejak saat itu sudah menjadi mesin gol sejati klub tersebut. ia mengoleksi total 257 gol dalam 442 penampilan di semua kompetisi.",Detik,Liga Inggris,0,https://sport.detik.com/sepakbola/liga-inggris/d-8549739/tugas-diomande-berat-banget-kalau-ke-liverpool
"arsenal harus bekerja keras untuk menggaet gelandang newcastle united bruno guimaraes . tapi, the magpies buru-buru menolak tawaran the gunners. dikutip the athletic, arsenal memberikan proposal senilai 60 juta paun atau lebih dari rp 1,2 triliun. arsenal memang membutuhkan guimaraes untuk diduetkan dengan declan rice di tengah. arsenal bahkann disebut sudah berbicara dengan agen guimaraes. perwakilan pemain asal brasil itu tengah berada di inggris. scroll to continue with content tapi, newcastle buru-buru menolak tawaran tersebut karena guimaraes dianggap masih penting. maklum, guimaraes jadi salah satu aset terbaik newcastle setelah anthony gordon dijual 69,3 juta paun ke barcelona. belum lagi newcastle juga lagi diganggu isu seputar sandro tonali yang diminati tottenham hotspur. newcastle tentu tidak mau kehilangan dua gelandang terbaiknya sekaligus di bursa transfer. arsenal boleh jadi tidak akan menyerah begitu saja dan menaikkan lagi tawarannya untuk guimaraes dalam beberapa hari ke depan. guimaraes sudah bikin 31 gol dan 32 assist dari 195 laga.",Detik,Liga Inggris,0,https://sport.detik.com/sepakbola/liga-inggris/d-8549297/newcastle-tolak-tawaran-arsenal-untuk-guimaraes
"andre onana masih tak mendapat tempat di manchester united musim depan. kiper asal kamerun itu akan dipinjamkan lagi ke trabzonspor. melansir bbc, mu dan trabzonspor kabarnya hampir mencapai kesepakatan soal transfer onana. kiper berusia 30 tahun itu akan dipinjamkan lagi ke klub turki. trabzonspor akan semusim lagi memakai jasa onana. kabarnya, masih tak ada klausul pembelian permanen untuk sang pemain. scroll to continue with content musim lalu, onana bermain untuk trabzonspor sebanyak 33 kali di semua ajang. ia kebobolan 40 kali dan bikin 6 clean sheet, membantu black sea storm finis ketiga di super lig turki dan juara piala turki. andai transfernya terjadi, andre onana dua musim beruntun tersisih di bawah gawang manchester united . musim lalu, ia terbuang dari skuad usai kedatangan senne lammens, yang jadi kiper utama the red devils di era ruben amorim. kini mu akan dilatih michael carrick, yang menggantikan amorim sejak awal tahun ini. eks gelandang mu itu juga masih percaya pada lammens, tak memberi onana kesempatan. andre onana , yang dibeli dari inter pada 2023, kesulitan bersinar di manchester united . ia banyak bikin blunder, sehingga dipinjamkan dengan kontrak yang masih tersisa sampai 2028.",Detik,Liga Inggris,0,https://sport.detik.com/sepakbola/liga-inggris/d-8547887/mu-pinjamkan-andre-onana-ke-trabzonspor-lagi
"arsenal mulai bergerak untuk menambah kekuatannya musim panas ini. juara liga inggris itu disebut mengincar bruno guimaraes , gelandang newcastle united . melansir daily mail, arsenal disebut sudah berbicara dengan agen guimaraes. perwakilan pemain asal brasil itu tengah berada di inggris. guimaraes disebut jadi incaran arsenal, yang ingin memperkuat lini tengahnya. pemain berusia 28 tahun itu disebut tak terburu-buru ingin pindah, di tengah kontraknya yang masih tersisa dua tahun lagi di newcastle. scroll to continue with content guimaraes membela newcastle sejak 2021. ia menjadi andalan the magpies di lini tengah, dengan sudah tampil 195 kali dan bikin 31 gol. musim lalu, eks lyon dan athletico paranaense itu tampil 41 kali dan bikin 9 gol. bruno guimaraes , yang tengah membela brasil di piala dunia 2026, jadi motor penting newcastle united di lini tengah. bruno guimaraes menjadi salah satu pemain yang diincar arsenal musim panas ini. meriam london dikabarkan juga mengejar morgan rogers dari aston villa. sebelumnya, arsenal sudah mempermanenkan piero hincapie dari bayer leverkusen. bek asal ekuador itu jadi pemain tetap usai musim lalu datang sebagai pinjaman.",Detik,Liga Inggris,0,https://sport.detik.com/sepakbola/liga-inggris/d-8547839/arsenal-dekati-bruno-guimaraes
"manchester city dan nottingham forest disebut telah menyepakati transfer elliott anderson . transfer ini akan memecahkan rekor inggris. man city memang menjadikan anderosn incaran utama musim panas ini. sebelumnya dua tawaran sudah diajukan, namun ditolak oleh forest selaku pemilik anderson. tapi kemudian tawaran ketiga dikirim dan forest kabarnya luluh juga. proposal itu dilaporkan bernilai total 130 juta paun. scroll to continue with content nilai itu bakal melampaui rekor inggris yang dicatatkan liverpool saat membeli alexander isak seharga 125 juta paun. selanjutnya, man city hanya perlu menjalin kesepakatan personal yang diperkirakan tak akan sulit tercapai. anderson saat ini tengah bersama timnas inggris di piala dunia 2026. awal pekan ini dalam wawancara dengan bbc, ia mengaku tak terusik dengan semua proses transfer yang menyelubunginya. cukup mudah, sungguh. saya cuma fokus ke saat ini, saya mengabaikan semua hal lain, kata anderson. saya punya rencana dan itu adalah unjuk gigi untuk inggris. saya menempatkan diri di posisi terbaik untuk mencapai itu.",Detik,Liga Inggris,0,https://sport.detik.com/sepakbola/liga-inggris/d-8547722/man-city-forest-sepakati-transfer-anderson-pecahkan-rekor-inggris
"arsenal telah mempermanenkan status piero hincapie . bek ekuador itu kabarnya diikat kontrak berdurasi lima tahun atau hingga 2031. hincapie musim panas lalu dipinjam dari bayer leverkusen. the gunners punya opsi untuk menebus kepemilikan pemain 24 tahun itu sepenuhnya dengan nilai 34,5 juta paun. scroll to continue with content hincapie memang bukan pilihan utama di lini pertahanan, tapi kehadirannya cukup signifikan buat tim. ia memberikan mikel arteta opsi yang andal saat bek-bek utama berhalangan. di seluruh kompetisi, pemain ini tampil sebanyak 39 kali. ia ambil bagian di 25 pertandingan premier league, 20 di antaranya sebagai starter. kami senang karena telah mengaktifkan opsi untuk membuat transfer piero hincapie menjadi permanen mulai 1 juli, ungkap pernyataan resmi arsenal. hincapie turut membantu arsenal merebut gelar juara premier league yang pertama dalam 22 tahun. gelar itu diraih dengan mencatatkan jumlah kebobolan paling sedikit sepanjang musim (27 gol).",Detik,Liga Inggris,0,https://sport.detik.com/sepakbola/liga-inggris/d-8547650/arsenal-permanenkan-hincapie-kontrak-hingga-2031
"harry maguire kecewa dengan eks manajer man united, ruben amorim terkait kobbie mainoo. maguire bilang, mainoo bisa saja cabut kalau amorim bertahan lebih lama! kobbie mainoo kehilangan tempat di skuad utama manchester united ketika dikomandoi manajer ruben amorim. pada musim 2025/26 dari awal sampai pertengahan musim, mainoo cuma jadi cadangan. malah ketika itu muncul rumor, mainoo mau pindah. sebabnya, mainoo butuh lebih banyak jam terbang. scroll to continue with content semua dimulai dari formasi yang amorim gunakan dengan dua pemain di tengah. bruno fernandes adalah pilihan yang tidak tergantikan, buka harry maguire dilansir dari mirror . saat itu, mainoo masih mudah, kurang berpengalaman, dan mungkin belum begitu memahami posisi tersebut. namun kini, dia sudah membuktikan diri, sambungnya. saya yakin jika amorim masih jadi manajer, mainoo akan pindah ke klub lain, lanjutnya. sejak michael carrick datang gantikan ruben amorim pada tengah musim kemarin, kobbie mainoo dipercaya main sejak starter. hasilnya, manchester united solid di lini tengah dan amankan tiket ke liga champions musim depan. mainoo adalah anak manchester, lulusan akademi, dan kami mau pemain-pemain seperti dia ada di klub ini. dia bisa main sampai 10 tahun ke depan dan punya kemampuan, tegas maguire. mainoo berkembang dengan baik. dia bagus mengontrol dan menguasai bola, juga lebih atletis. saya yakin, kariernya bisa lebih bersinar, tutup maguire.",Detik,Liga Inggris,0,https://sport.detik.com/sepakbola/liga-inggris/d-8547368/unek-unek-harry-maguire-pada-ruben-amorim-soal-mainoo
"chelsea terus memperkuat skuadnya jelang musim depan. kali ini giliran bek como jacobo ramon didekati. setelah menunjuk xabi alonso sebagai manajer baru, manajemen chelsea bergerak cepat untuk menyiapkan skuad sesuai keinginan juru taktik asal spanyol itu. chelsea baru saja mencapai kata sepakat dengan atalanta untuk memboyong bek kanan marco palestra. itu tak lama setelah chelsea melepas marc cucurella ke real madrid. scroll to continue with content kini sektor bek tengah jadi fokus chelsea karena dinilai performa para pemainnnya tidak memuaskan musim lalu. para pemain seperti trevoh chalobah, wesley fofana, benoit badiashile, tosin adarabioyo, dan mamadou sarr kemungkinan bisa dijual. oleh karenanya, chelsea kini mulai mencari bek tengah muda berkualitas yang ada di bursa transfer. dikutip the athletic, chelsea membidik bek como jacobo ramon. bek lulusan akademi real madrid itu dilepas ke como musim panas lalu dengan banderol 2,5 juta euro. ramon jadi pilar como di lini belakang dan membantu klub itu lolos ke liga champions. faktor alonso sebagai sesama orang spanyol dianggap bisa membantu chelsea mendapatkan ramon. tapi, persoalannya adalah madrid masih punya hak untuk menebus klausul buy-back ramon. bahkan jika como tidak mau melepas ke madrid, maka klub spanyol itu mendapat jatah setengah dari total nilai transfer ramon. itulah mengapa ada potensi como bakal pasang harga tinggi untuk ramon. ramon tampil 37 kali di seluruh ajang musim lalu dengan dua gol. selain ramon, ada juga bek crystal palace maxence lacroix yang jadi incaran chelsea.",Detik,Liga Inggris,0,https://sport.detik.com/sepakbola/liga-inggris/d-8546582/chelsea-minati-bek-como-ini
"chelsea mulai bergerak mendatangkan pemain. the blues dikabarkan bakal mendatangkan bek terbaik serie a musim lalu. menurut laporan jurnalis fabrizio romano, chelsea berpeluang mendatangkan marco palestra dari atalanta . pemain berusia 21 tahun itu adalah bek terbaik liga italia musim 2025/2026. chelsea dan atalanta kabarnya sudah mencapai kesepakatan. si biru menebusnya sebesar 55 juta euro plus klausul penjualan kembali. scroll to continue with content laporan athletic sebelumnya juga menyebut, palestra tertarik pindah ke chelsea. kedua pihak tinggal membahas struktur gaji. marco palestra bisa menjadi rekrutan pertama chelsea di era manajer xabi alonso. pemain berposisi bek kanan itu akan menambah kekuatan di lini belakang. palestra dinobatkan sebagai bek terbaik di liga italia musim lalu. ia tampil apik untuk atalanta di pos bek kanan. musim lalu, palestra bermain 37 kali untuk atalanta di serie a. ia membuat satu gol dan 4 assist, membantu la dea finis ke-7 di klasemen. transfer ini juga membuat chelsea menyalip inter milan. sebab, juara serie a itu sempat membidik marco palestra sebagai pengganti denzel dumfries, yang hengkang ke real madrid.",Detik,Liga Inggris,0,https://sport.detik.com/sepakbola/liga-inggris/d-8545888/chelsea-selangkah-lagi-dapatkan-bek-terbaik-serie-a-musim-lalu
"juergen klopp mengaku sempat mau membawa konrad laimer ke liverpool. hal itu gagal karena si pemain memilih hijrah ke bayern munich. klopp menjadi pelatih liverpool pada periode 2015 sampai 2024. pria asal jerman itu saat ini sedang tidak bertugas sebagai pelatih di mana pun. klopp selama piala dunia 2-26 sibuk berperan sebagai pundit. salah satu laga yang dikomentarinya adalah argentina vs austria. scroll to continue with content albiceleste berhasil menang 2-0 lewat brace lionel messi. di austria, ada laimer yang berperan sebagai bek sayap kanan. klopp menyoroti peran laimer yang bisa bermain di berbagai posisi. klopp bahkan mengaku sempat mau membawa laimer dari rb leipzig ke liverpool untuk mengisi posisi gelandang bertahan. yang bisa saya katakan tentang konrad laimer adalah, di tim saya, dia akan bermain sebagai gelandang bertahan. saya ingin membawanya ke liverpool untuk memainkan peran itu, tapi kemudian dia pergi ke bayern, kata klopp di magenta tv. laimer selalu tampil lebih dari 40 kali setiap musimnya selama di bayern. salah satu keunggulannya adalah karena pemain berusia 29 tahun itu bisa beradaptasi.",Detik,Liga Inggris,0,https://sport.detik.com/sepakbola/liga-inggris/d-8545889/klopp-akui-sempat-mau-bawa-laimer-ke-liverpool
"fulham kontra chelsea jadi salah satu laga perdana di liga inggris musim 2026/27. ada potensi duel dua eks pelatih real madrid, tuh! fulham vs chelsea akan main pada 25 agustus pada pukul 02.00 wib dini hari. chelsea ditukangi manajer baru, xabi alonso. scroll to continue with content fulham yang ditinggal marco silva kini bakal dapat penggantinya. dia adalah alvaro arbeloa! kabarnya, kedua pihak sedang jalani fase akhir kesepakatan. arbeloa tertarik datang dan siap diikat kontrak selama tiga musim. andai alvaro arbeloa jadi ke fulham, maka bakal ada duel dua eks pelatih real madrid! xabi alonso jadi pelatih madrid pada agustus 2025 sampai januari 2026. alonso dipecat, digantikan arbeloa. real madrid pun nirgelar di musim lalu. arbeloa tidak diperpanjang masa baktinya, digantikan jose mourinho. duel arbeloa vs alonso patut dinanti. siapa yang bakal dapat tiga poin nanti?",Detik,Liga Inggris,0,https://sport.detik.com/sepakbola/liga-inggris/d-8545256/potensi-premier-league-dibuka-duel-dua-eks-pelatih-real-madrid
"manchester city segera menuntaskan kesepakatan untuk merekrut enzo maresca sebagai pelatih baru di musim depan. the citizens setuju membayar kompensasi untuk chelsea . sky sport italia melaporkan pada senin (22/6/2026) bahwa city akan menebus maresca dari chelsea senilai 17 juta pound atau lebih dari 400 miliar rupiah. pelatih asal italia itu akan dikontrak selama tiga tahun. rencananya, maresca akan terbang ke manchester dalam 24 jam ke depan. ini akan menjadi pekerjaan pertama pria 46 tahun itu sejak meninggalkan chelsea pada 1 januari 2026. scroll to continue with content maresca pergi dari stamford bridge usai terlibat friksi dengan direksi klub terkait sejumlah hal, salah satunya kebijakan transfer dan manajemen cedera. namun ia masih memiliki kontrak hingga juni 2029, sehingga tak bisa asal menerima pekerjaan baru. ia punya reputasi bagus usai membawa chelsea memenangi conference league dan piala dunia antarklub pada 2025. sewaktu ia cabut, the blues juga masih duduk di urutan lima premier league musim 2025-26 sebelum turun ke posisi 10 di klasemen akhir. city bukanlah tempat yang asing bagi maresca karena ia pernah berada di sana dalam dua periode berbeda, yakni menjadi manajer elite development squad pada 2020-2021 lalu sebagai asisten pep guardiola pada 2022-2023. guardiola mundur dari jabatan manajer city pada akhir musim lalu, mengakhiri masa bakti selama 10 tahun. ia menjadi manajer tersukses dalam sejarah klub, menghadirkan 20 trofi termasuk enam gelar premier league dan satu kali juara liga champions.",Detik,Liga Inggris,0,https://sport.detik.com/sepakbola/liga-inggris/d-8543007/city-setuju-bayar-rp-400-m-ke-chelsea-untuk-dapatkan-maresca
"manchester united memberi perkembangan pembangunan stadion barunya, yang rencananya berkapasitas 100 ribu kursi penonton. setan merah sudah dapat lahannya. di situs resmi klub, mu mengumumkan telah mengamankan lahan seluas 25 acre atau setara 12,35 hektar untuk stadion barunya. lokasinya terletak tak jauh dari old trafford. tempatnya cuma berjarak 350 meter di sebelah barat laut old trafford. mu membeli lahannya dari indurent, penyedia ruang industri yang tergabung dalam grup blackstone. tidak dirinci berapa harga belinya. scroll to continue with content manchester united telah memperoleh sebagian besar lahan yang dibutuhkan untuk membangun stadion baru berkapasitas 100.000 tempat duduk, yang menandai tonggak penting dalam visi jangka panjang untuk mentransformasi kawasan old trafford, tulis mu. stadion baru ini, yang akan menjadi arena olahraga terbesar di inggris, akan berperan sebagai katalisator bagi regenerasi kawasan sekitarnya, serta membantu menciptakan salah satu destinasi olahraga dan hiburan paling dinamis dan berpengaruh secara global di dunia, lanjut pernyataan manchester united . mu telah bekerja sama erat dengan dewan trafford dan old trafford regeneration mayoral development corporation (otrmdc) untuk memastikan lokasi stadion baru selaras dengan strategi regenerasi old trafford yang lebih luas. stadion baru itu menjanjikan konektivitas optimal dan pengalaman terbaik bagi para penggemar. proyek regenerasi seluas 370 acre juga akan digarap, yang diharapkan bisa menghasilkan 15.000 unit rumah baru, termasuk perumahan terjangkau, menciptakan 48.000 lapangan kerja baru di tingkat lokal, dan lebih dari 90.000 di tingkat nasional, serta menambah pemasukan britania raya lebih dari 7 miliar paun per tahun. kemampuan untuk membangun di lokasi yang begitu dekat dengan old trafford memungkinkan kami melestarikan warisan, tradisi, dan ritual yang sangat berarti bagi para penggemar kami. kami berkomitmen untuk membangun stadion kelas dunia bersama para pendukung kami, bukan hanya untuk mereka, dengan mengutamakan suasana, keterjangkauan, dan aksesibilitas sebagai inti pemikiran kami, kata ceo manchester united s new stadium development, collette roche. rencana pembangunan stadion baru ini diungkap mu sejak tahun lalu. saat itu, pemilik saham minoritas klub, sir jim ratcliffe, ingin menggantikan old trafford dengan stadion yang lebih megah. dalam unggahan media sosialnya, stadion baru setan merah akan menggunakan desain atap payung yang bisa memanfaatkan energi matahari dan air hujan. payung raksasa itu akan membuat stadion baru manchester united nanti bisa terlihat dari jarak 40 kilometer. dan tentu saja, kapasitas yang lebih besar juga disiapkan yakni mencapai 100 ribu kursi penonton. rencananya, mu akan menggandeng arsitek lord norman foster untuk membangun stadion tersebut. prosesnya akan memakan waktu selama lima tahun. saat ini, mu masih menggunakan stadion old trafford. markas berkapasitas sekitar 74 ribu itu sudah dipakai selama 115 tahun, menjadi saksi sejarah kesuksesan klub di sepakbola.",Detik,Liga Inggris,0,https://sport.detik.com/sepakbola/liga-inggris/d-8543001/mu-dapat-lahan-siap-bangun-stadion-berkapasitas-100-ribu-kursi
"manchester united hampir dipastikan akan menggaet ederson . gelandang atalanta itu mengklaim transfernya sudah tuntas. seperti dikabarkan sebelumnya, mu sudah mencapai kata sepakat dengan atalanta untuk transfer ederson senilai 40,5 juta euro plus bonus 4,5 juta euro, sehingga total mencapai 45 juta euro. ederson juga sudah disodorkan kontrak berdurasi empat tahun sampai 2030, dengan opsi perpanjangan setahun. kini ederson tinggal menjalani tes medis sebelum merampungkan kepindahannya. scroll to continue with content selang tiga pekan kemudian, ederson rupanya sudah menuntaskan semua proses tersebut. pemain 26 tahun itu menyebut mu dan atalanta tinggal mengumumkan kepindahannya secara resmi per 1 juli. semua sudah beres kok, ujar ederson ketika ditanya soal transfernya ke mu. kini ederson bisa fokus penuh untuk membela timnas brasil di piala dunia 2026. apalagi dia juga telat gabung dengan skuad dikarenakan jadi pengganti wesley yang cedera. saya harus bisa maksimalkan kesempatan ini. saya sudah ada di sini dan itu luar biasa. anda harus menjalaninya sepenuh hati, sambungnya seperti dikutip tribuna. ederson baru tampil sekali sebagai pengganti saat brasil mengalahkan haiti 3-0, sabtu (20/6) pagi wib tadi.",Detik,Liga Inggris,0,https://sport.detik.com/sepakbola/liga-inggris/d-8540501/ederson-soal-transfernya-ke-mu-sudah-beres-kok
"hantu cedera belum mau pergi dari liverpool . rekrutan terbaru the reds, victor munoz , langsung cedera setelah diresmikan. duh! munoz baru saja diresmikan sebagai penggawa liverpool setelah ditebus 40 juta euro dari klub laliga osasuna. dia menjalani tes medis di markas timnas spanyol selama piala dunia 2026 di chattanogga. performa munoz bersama osasuna musim lalu memikat hati manajer baru liverpool andoni iraola. munoz bikin tujuh gol dan empat assist dari 34 laga. scroll to continue with content namun, kabar buruk langsung mendatangi liverpool sehari setelah meresmikan kedatangan munoz. cedera betis winger 22 tahun itu kambuh sehingga diragukan tampil di laga kedua grup h kontra arab saudi, minggu (21/6) malam wib. munoz memang masuk skuad dalam kondisi tidak fit 100 persen sehingga harus absen di dua laga pemanasan sebelum piala dunia. selama proses pemulihan, munoz mengalami cedera otot lagi sehingga menghambat proses pemulihannya, ujar pernyataan resmi federasi sepakbola spanyol (rfef). peluangnya main di laga selanjutnya tergantung perkembangan serta pemulihannya dalam beberapa hari ke depan. cedera munoz ini boleh jadi mengkhawatirkan kubu liverpool yang musim lalu jeblok karena persoalan serupa. sedari awal musim, liverpool tidak berhenti dihantam cedera. bahkan dua pemain baru, giovanni leoni dan hugo ekitike, harus absen panjang karena cedera. sementara beberapa pemain silih berganti masuk ruang perawatan. apakah munoz bakal bernasib sama atau bisa fit sepanjang musim?",Detik,Liga Inggris,0,https://sport.detik.com/sepakbola/liga-inggris/d-8539585/baru-gabung-liverpool-victor-munoz-malah-cedera
